116	1	0.03011371793580874	明
60	1	0.017936253216191682	成
112	1	0.017285790974383233	方
38	1	0.016838645591870514	生
132	1	0.01477942246761748	靈
73	1	0.01373019914212383	寧
209	1	0.010654879216351594	名
210	1	0.008488859996101755	聲
57	1	0.008307000163440785	榮
37	1	0.006917979958326175	庭
207	1	0.006384610289014713	聽
39	1	0.006187614770697379	清
246	1	0.00297712101389664	征
331	1	0.0024942145217908456	刑
305	1	0.002428642825544098	天
131	1	0.0021303884434597346	貞
342	1	0.0019173495991137613	精
302	1	0.001413430794218478	良
95	1	0.001232581885144561	難
306	1	0.0009586747995568806	青
133	1	0.0008521553773838939	廎
240	1	0.0007669398396455046	冥
204	1	0.0007669398396455046	彰
405	1	0.0007221186801857023	城
411	1	0.0006391165330379205	亡
425	1	0.0006042556312358522	會
50	1	0.0005794656566210478	朝
407	1	0.0005506234746172853	下
422	1	0.0005153350701175327	形
354	1	0.0004793373997784403	熟
124	1	0.000440633137684529	麗
40	1	0.00041086062838152025	盈
347	1	0.0003834699198227523	傾
26	1	0.0001667260520968488	賢
206	1	0.0	觥
304	1	0.0	惻
80	2	0.029138212353955414	光
115	2	0.02323463803134865	章
212	2	0.013646801493291984	陽
79	2	0.010920542840829387	羊
241	2	0.009379747858160252	平
215	2	0.009360013796943447	昌
119	2	0.008819616612506808	皇
172	2	0.008817241751741424	行
90	2	0.008529807876249747	忘
88	2	0.00668716020956899	傷
203	2	0.005421632648134349	疆
255	2	0.0052637796447719395	相
256	2	0.004571343254164087	彊
74	2	0.003674920064968042	右
217	2	0.0035422068492567517	堂
72	2	0.0033553617984490823	萬
78	2	0.0029079802253225385	從
214	2	0.002684289438759266	梁
205	2	0.0026442568647118353	康
218	2	0.0022410098558033583	望
86	2	0.0019173495991137613	凶
242	2	0.0018233618736670084	臧
253	2	0.001690753737400317	香
76	2	0.001278233066075841	鍾
384	2	0.001278233066075841	忠
397	2	0.001278233066075841	畺
87	2	0.0009586747995568806	宮
213	2	0.0006972180360413678	桑
114	2	0.0006225161036083641	綱
257	2	0.0005899537228042343	傳
343	2	0.0003834699198227523	匡
254	2	0.0003486090180206839	昂
221	2	0.00029497686140211713	祥
248	2	0.0001667260520968488	經
89	2	0.0	愴
17	3	0.026312893237054866	人
42	3	0.0174147000021278	君
234	3	0.015945375192814085	親
33	3	0.014864884605937977	民
36	3	0.010628355773817525	神
189	3	0.0053568697800127196	心
228	3	0.005112932264303364	墳
101	3	0.004656420454990563	淵
227	3	0.0031955826651896024	醇
229	3	0.0031955826651896024	繽
22	3	0.0030471892612453943	純
251	3	0.0030427504507674905	身
15	3	0.0030136126637662006	昆
273	3	0.002720948720416203	遷
197	3	0.002091022570047979	塵
230	3	0.001785412438960186	臣
41	3	0.0012691028298895848	坤
332	3	0.0012450322072167282	勳
232	3	0.0009586747995568807	震
188	3	0.0009272672737787387	夜
9	3	0.0006391165330379205	此
70	3	0.00042607768869194697	嘉
438	3	0.0003486090180206839	卿
30	3	0.00031955826651896023	玄
231	3	0.00019173495991137615	戔
236	3	0.00019173495991137615	偶
184	3	0.00017430450901034195	簿
393	3	0.0001322310068354318	永
97	4	0.02964432477658925	年
31	4	0.012455176070282346	文
43	4	0.011614852254620276	孫
108	4	0.0099340337909538	言
23	4	0.007260919568817765	雲
106	4	0.006850720551754089	患
196	4	0.006362527221855725	存
192	4	0.005749903783805532	陳
113	4	0.005037657043766937	常
263	4	0.004493293568462789	然
98	4	0.004227576028060356	門
99	4	0.004154257464746482	殘
104	4	0.003384274213038893	寒
194	4	0.003098001935786377	竟
111	4	0.0024514684160097376	霜
107	4	0.0020929717787767058	安
200	4	0.0019458397220777324	泉
100	4	0.001721903954976955	復
186	4	0.0014104640729112727	何
193	4	0.001150409759468257	先
105	4	0.001048593792300311	前
176	4	0.000820199550731998	取
118	4	0.0006695506536587737	縱
54	4	0.0005899537228042343	保
307	4	0.00045114108214441444	竝
44	4	0.0003486090180206839	優
199	4	0.0	驎
156	5	0.01602368021573753	德
168	5	0.012277685349816977	極
158	5	0.011379939472493841	則
161	5	0.011085479271243516	服
180	5	0.010481511141821897	福
175	5	0.006550107161277105	武
157	5	0.005392656193912933	力
223	5	0.005294222958999197	國
183	5	0.005224155141481391	食
182	5	0.004630616158437764	息
181	5	0.004473815731265443	殖
163	5	0.0030358035319301225	得
134	5	0.001964767922532704	道
171	5	0.0019173495991137613	億
179	5	0.0019173495991137613	側
174	5	0.0016154292888637047	造
239	5	0.001278233066075841	革
166	5	0.0009586747995568806	告
327	5	0.0006225161036083641	旅
178	5	0.0006184998706818585	忒
165	5	0.0005899537228042343	直
159	5	0.0004947998965454868	式
160	5	0.0004947998965454868	勖
326	5	0.0003486090180206839	茂
363	6	0.010623168139620779	雨
25	6	0.006336101687454745	恩
372	6	0.004454171889773801	女
362	6	0.004098092678509818	主
414	6	0.0038346991982275225	許
140	6	0.0036355541915562865	語
349	6	0.003367512035835408	土
374	6	0.0026174727103053016	所
369	6	0.0023618260970901333	后
351	6	0.0023401497671234625	處
377	6	0.0017895262925061773	者
365	6	0.0017890264946308792	序
329	6	0.0015485433919537838	輔
371	6	0.001533879679291009	黍
388	6	0.001278233066075841	宇
353	6	0.0011466324409107127	緒
366	6	0.0008369383170734673	阻
145	6	0.0007595297928856446	思
376	6	0.0005965087641687258	數
364	6	0.0003408621509535576	柱
367	6	0.0003408621509535576	兆
368	6	0.0003408621509535576	脯
370	6	0.0003408621509535576	暑
373	6	0.0003408621509535576	俎
375	6	0.0003408621509535576	耦
